 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19
amiss 1.71849644678e-102 7.59648868184e-103 3.61245722272e-103 9.1932075539e-103 5.62994024321e-46 8.51250444103e-103 7.26194414713e-103 9.02291616875e-103 1.03014545261e-102 4.95822826848e-103 7.57870030089e-103 9.53934217377e-103 9.62930764444e-103 1.71430240506e-102 8.57869614156e-103 7.68007843335e-103 1.09110580987e-102 0.00507815121899 1.69081381547e-102 9.58958695927e-103
an 1.71849644678e-102 7.59648868184e-103 3.61245722272e-103 9.1932075539e-103 9.33899178275e-103 0.00851250444103 7.26194414713e-103 9.02291616875e-103 1.03014545261e-102 4.95822826848e-103 7.57870030089e-103 9.53934217377e-103 9.62930764444e-103 1.71430240506e-102 8.57869614156e-103 7.68007843335e-103 1.09110580987e-102 5.07815121899e-103 1.69081381547e-102 3.37414069744e-67
and 1.71849644869e-102 0.1464085066 0.0503195200972 9.1932075539e-103 9.33899178275e-103 0.00880053775062 0.0155819144416 6.59949561919e-82 1.03035215851e-102 1.13979908934e-49 3.23703813341e-38 0.0107449431681 0.072128435109 1.03779590457e-92 3.17855311244e-83 7.68007843335e-103 4.21136313452e-10 5.07815121899e-103 0.0169242056492 1.52038644805e-34
angel 1.71849644678e-102 2.68243392346e-10 3.61245722272e-103 9.1932075539e-103 9.33899178275e-103 8.51250444103e-103 2.73913723602e-97 9.02291616875e-103 1.03014545261e-102 4.95822826848e-103 0.00757870003328 9.53934217377e-103 1.25497069458e-17 1.71430240506e-102 8.57869614159e-103 7.68007843335e-103 1.09110580987e-102 5.07815121899e-103 1.69081381547e-102 9.58958695927e-103
any 1.71849644678e-102 7.59648868184e-103 3.61245722272e-103 9.1932075539e-103 0.00933899178275 8.51250444103e-103 7.26194414713e-103 9.02291616875e-103 1.03014545261e-102 4.95822826848e-103 7.57870030089e-103 9.53934217377e-103 9.62930764444e-103 1.71430240506e-102 8.57869614156e-103 7.68007843335e-103 1.09110580987e-102 5.07815122687e-103 1.69081381547e-102 9.58958695927e-103
appearing 1.71849644678e-102 7.59648868184e-103 3.61245722272e-103 9.1932075539e-103 9.33899178275e-103 8.51250444103e-103 7.26194414713e-103 9.02291616875e-103 1.03014545261e-102 4.95822826848e-103 1.45624190375e-31 9.53934217377e-103 0.00962930764444 1.71480922095e-102 8.57869614156e-103 7.68007843335e-103 1.09110580987e-102 5.07815121899e-103 1.69081381547e-102 9.58958695927e-103
appetite 1.71849644678e-102 7.59648868184e-103 3.61245722272e-103 9.1932075539e-103 9.33899178275e-103 8.51250444103e-103 7.26194414713e-103 9.02291616875e-103 1.03014545261e-102 0.00495822826848 1.55714717078e-69 9.53934217377e-103 9.62930764444e-103 1.71430240506e-102 8.57869614156e-103 7.68007843335e-103 1.09110580987e-102 5.07815121899e-103 1.79988103018e-102 9.58958695927e-103
applying 1.71849644678e-102 7.5967468687e-103 3.61245722272e-103 9.1932075539e-103 9.33899178275e-103 8.51250444103e-103 7.26194414713e-103 9.02291616875e-103 1.03014545261e-102 4.95822826848e-103 7.57870030089e-103 0.00953934217377 9.62930764444e-103 1.71430240506e-102 8.57869614156e-103 7.68007843335e-103 1.09110580987e-102 5.07815121899e-103 1.69081381547e-102 9.58958695927e-103
are 1.71849695716e-102 0.030834495307 3.61245722272e-103 9.1932075539e-103 0.00933899178275 8.51250444103e-103 7.26194414714e-103 9.05463794247e-103 1.03014545261e-102 0.0148746848054 4.07935926587e-101 7.42667144653e-72 5.57393075822e-35 1.71430240506e-102 5.14449306932e-27 0.00768007843383 8.51974184849e-72 5.07815121899e-103 1.69081381547e-102 0.0282025362603
argument 1.71849644678e-102 7.59648868184e-103 3.61245722272e-103 0.00919320755391 9.33899178275e-103 8.51250444103e-103 7.26194414713e-103 9.02291616875e-103 1.03014545261e-102 4.95822826848e-103 7.57870030089e-103 9.53934217377e-103 9.62930764444e-103 1.71430240506e-102 8.57869614156e-103 0.00768007843335 1.09110580987e-102 5.07815121899e-103 1.69081381547e-102 9.58959935292e-103
arrest 1.71849644678e-102 7.59648868184e-103 3.61245722272e-103 9.1932075539e-103 9.33899178275e-103 8.51250444103e-103 7.26194414713e-103 9.02291616875e-103 1.03014545261e-102 4.95822826848e-103 7.57870030089e-103 9.53934217377e-103 9.62930764444e-103 1.71430240506e-102 8.57869614156e-103 7.68007843335e-103 1.09110580987e-102 0.00507815121899 1.69081381547e-102 9.58958695927e-103
art 1.71849644678e-102 1.07012912039e-87 3.61245722272e-103 5.41554885696e-63 0.00933899178275 8.51250445557e-103 7.26194414713e-103 1.16444742155e-49 0.030904363687 4.95822826848e-103 7.57870030089e-103 9.53934217377e-103 0.0385172304763 1.71430240506e-102 0.00857869614156 7.9556670867e-103 1.093932289e-102 5.07815121899e-103 1.69102420132e-102 1.73743188279e-38
as 1.72098167737e-102 8.49288561613e-34 0.0179914108097 4.81195430659e-23 9.33899178275e-103 0.0218706501985 7.26194414713e-103 1.19058389956e-11 1.05834065966e-102 4.9600247911e-103 0.0454965180558 0.047696710859 0.0288365386366 1.06419111083e-90 8.09025253337e-11 0.0188354644609 4.66552310708e-56 5.07815121899e-103 1.01577827109e-53 3.60400998605e-98
aside 1.71849644678e-102 7.59648868184e-103 3.61245722272e-103 9.1932075539e-103 9.33899178275e-103 8.51250444103e-103 7.26194414713e-103 9.02291616875e-103 1.03014545261e-102 4.95822826848e-103 7.57870030089e-103 9.53934217377e-103 9.62930764444e-103 1.71430240506e-102 8.57869614156e-103 7.68007843335e-103 1.09110580987e-102 0.00507815121899 1.69081381547e-102 9.58958695927e-103
asleep 1.71849644678e-102 7.59648868184e-103 3.61245722272e-103 9.1932075539e-103 9.33899178275e-103 8.51250444103e-103 7.26194414713e-103 9.02291616875e-103 1.03014545261e-102 4.95822826848e-103 7.57870030089e-103 9.53934217377e-103 9.62930764444e-103 1.71430240506e-102 8.57869614156e-103 7.68007843335e-103 1.09110580987e-102 0.010156302438 1.69081381547e-102 9.58958695927e-103
at 1.71849644678e-102 7.59648868184e-103 3.61245722272e-103 5.60142194879e-17 9.33899178275e-103 3.74567614219e-43 0.0217858324414 9.02291616875e-103 1.03014545261e-102 4.95822826848e-103 7.57870030089e-103 9.53970428434e-103 9.62930764444e-103 1.71431634267e-102 8.5993265819e-103 0.00768007843335 1.09110580987e-102 5.07815121899e-103 1.69081381547e-102 9.58958695927e-103
aught 1.71849644678e-102 7.59648868184e-103 3.61245722272e-103 9.1932075539e-103 9.33899178275e-103 8.51250444103e-103 7.26194414713e-103 0.00902291616875 1.03019704846e-102 4.95822826848e-103 7.57870030089e-103 9.53934217377e-103 9.62930764444e-103 1.71430240506e-102 8.57869614156e-103 7.68007843335e-103 1.09110580987e-102 5.07815121899e-103 1.69081381547e-102 9.58958695927e-103
away 1.71849644678e-102 7.59648868184e-103 3.61245722272e-103 9.1932075539e-103 9.33899178275e-103 8.51250444103e-103 7.26194414713e-103 9.02291616875e-103 1.03014545261e-102 4.95822826848e-103 7.57870030089e-103 9.53934217377e-103 9.62930764444e-103 1.71430240506e-102 8.57869614156e-103 7.68007843335e-103 1.09110580987e-102 0.00507815121899 1.69081381547e-102 9.58958695927e-103
babe 1.71849644678e-102 7.59648868184e-103 3.61245722272e-103 9.1932075539e-103 9.33899178275e-103 8.51250444103e-103 7.26194414713e-103 0.00902291616875 1.26737065667e-59 4.95822826848e-103 7.57870030089e-103 9.53934217693e-103 9.62930765858e-103 1.71430240506e-102 8.57869614156e-103 7.68007843335e-103 1.09110580987e-102 5.07815121899e-103 1.69081381547e-102 9.58958695927e-103
bar 1.71849644678e-102 7.59648868184e-103 3.61245722272e-103 9.1932075539e-103 9.33899178275e-103 8.51250444103e-103 7.26194414713e-103 9.02291616875e-103 1.03014545261e-102 4.95822826848e-103 7.57870030089e-103 9.53934217377e-103 9.62930764444e-103 1.71430240506e-102 8.57869614156e-103 7.68007843335e-103 1.09110580987e-102 0.00507815121899 1.69081381547e-102 9.58958695927e-103
bare 1.72200528497e-102 1.19253723387e-41 3.61245722272e-103 9.1932075539e-103 9.33899178275e-103 8.51250444103e-103 7.27149674436e-103 9.02291616875e-103 1.03014545261e-102 4.95823046954e-103 0.00757870030089 9.53934217377e-103 9.62930764508e-103 1.71473231759e-102 8.57869614156e-103 7.68007843335e-103 1.09110580987e-102 5.07815121899e-103 1.69081381547e-102 9.58958695927e-103
barren 1.71849644678e-102 7.59648868184e-103 3.61245722272e-103 9.1932075539e-103 9.33899178275e-103 8.51250444103e-103 7.26194414713e-103 0.00902291616875 1.03014545261e-102 4.95822826848e-103 7.57870030089e-103 9.53934217377e-103 9.62930764444e-103 1.71430240506e-102 8.57869614156e-103 7.68007843335e-103 1.09239116941e-102 5.07815121899e-103 1.69081381547e-102 9.58958695927e-103
bars 1.71849644678e-102 7.59648868184e-103 3.61245722272e-103 9.1932075539e-103 9.33899178275e-103 8.51250444103e-103 7.26194414713e-103 9.02291616875e-103 1.03014545261e-102 4.95822826848e-103 7.57870030089e-103 9.53934217377e-103 9.62930764444e-103 1.71430240506e-102 8.57869614156e-103 7.68007843335e-103 1.09110580987e-102 0.00507815121899 1.69081381547e-102 9.58958695927e-103
base 1.71849644678e-102 7.59648868184e-103 3.61245722272e-103 9.1932075539e-103 9.33899178275e-103 8.51250444103e-103 7.26194414713e-103 9.02291616875e-103 0.0103014545261 4.95822826848e-103 7.57870030089e-103 9.53934217377e-103 9.62930764444e-103 1.71430240506e-102 8.57869614156e-103 7.68007843335e-103 1.09110580987e-102 5.07815121899e-103 1.69081381547e-102 3.16612245999e-36
bases 1.71849644678e-102 7.59648868184e-103 3.61245722272e-103 0.0091932075539 9.33899178275e-103 8.51250444103e-103 7.26194414713e-103 9.02291616875e-103 1.03014545261e-102 4.95822826848e-103 7.57870030089e-103 9.53934217377e-103 9.62930764444e-103 1.71430240506e-102 8.57869614156e-103 7.68007843335e-103 1.09110580987e-102 5.07815121899e-103 1.69081381547e-102 9.58958695927e-103
bastard 1.71849644678e-102 7.59648868184e-103 3.61245722272e-103 9.1932075539e-103 9.33899178275e-103 8.51250444103e-103 7.26194414713e-103 9.02291616875e-103 1.03014545261e-102 4.95822826848e-103 7.57870030089e-103 9.53934217377e-103 9.62930764444e-103 1.71430240506e-102 0.00857869614156 7.68007843414e-103 1.09110580987e-102 5.07815121899e-103 1.69081381547e-102 9.58958695927e-103
be 0.0343699289356 1.93849958659e-16 3.61245722272e-103 9.1932075539e-103 9.33899178275e-103 0.00851250444097 0.0127203202042 1.41734419214e-56 1.03014545261e-102 4.14239106249e-90 6.29334720583e-16 0.0398502249537 0.0407621731281 1.71433728479e-102 0.0241245916153 7.68007843455e-103 1.09110580987e-102 0.010156302438 5.71273072584e-25 0.000245595169084
bear 1.71849644678e-102 7.59648868184e-103 3.61245722272e-103 9.1932075539e-103 0.00933899178275 8.51250444103e-103 7.26194414713e-103 9.02291616875e-103 1.03014545261e-102 4.95822826848e-103 7.57870030089e-103 9.53934217377e-103 9.62930764444e-103 0.0171430240506 8.57869614156e-103 7.68007843335e-103 1.09110580987e-102 5.07815121899e-103 1.69081381547e-102 9.58958695927e-103
bearst 1.71849644678e-102 7.60741112401e-103 3.61245722272e-103 2.67662343944e-78 9.33899178275e-103 8.51250444103e-103 7.26194674994e-103 9.02291616875e-103 1.03014545261e-102 4.95822826848e-103 7.57870030089e-103 3.29627182174e-11 9.62930764444e-103 1.71430240506e-102 8.57869614157e-103 7.68007843335e-103 0.0109110580609 5.07815121899e-103 1.69145390562e-102 9.58958695927e-103
beauteous 0.0171849644678 7.59648868184e-103 3.61245722272e-103 9.1932075539e-103 9.33899178275e-103 8.51250444103e-103 7.26194414713e-103 9.02291616875e-103 1.03014545261e-102 0.00495822826848 1.7422440453e-87 9.53934217377e-103 9.62930764444e-103 1.71430240506e-102 8.57869614156e-103 7.68007843335e-103 1.09110580987e-102 5.07815121899e-103 1.69081381547e-102 9.58958695927e-103
beauties 6.20728378415e-37 7.59648868184e-103 3.61245722272e-103 9.1932075539e-103 9.33899178275e-103 8.51250444103e-103 7.26194414713e-103 9.02291616875e-103 1.03014545261e-102 0.00495822826848 7.57870030089e-103 9.53934217377e-103 9.62930764444e-103 1.71430240506e-102 8.57869614156e-103 7.68007843335e-103 1.09110580987e-102 5.07815121899e-103 1.69081381547e-102 9.58958695927e-103
beautiful 1.71849644678e-102 7.59648868184e-103 3.61245722272e-103 0.0091932075539 9.33899178275e-103 8.51250444103e-103 7.26194414713e-103 9.02291616875e-103 1.03014545261e-102 4.95822826848e-103 7.57870030089e-103 9.53934217377e-103 9.62930764444e-103 1.71430240506e-102 8.57869614156e-103 7.68007843335e-103 1.09110580987e-102 5.07815121899e-103 1.69081381547e-102 9.58958695927e-103
beauty 3.08861675657e-101 7.59648868184e-103 3.61245722272e-103 0.0189642919817 9.33899178275e-103 4.87883654653e-64 3.6128075952e-13 0.0338789869016 0.0327830353224 4.95822826855e-103 4.02172618764e-83 1.07703377738e-91 6.36077483563e-28 5.72681183006e-37 1.08811935131e-15 2.4109236247e-45 8.137846101e-65 5.07815121899e-103 1.34117336545e-85 9.59578466091e-103
beautys 1.71849644678e-102 7.59648868184e-103 3.61245722272e-103 0.0091932075539 9.33899178275e-103 8.51250444103e-103 7.26194414713e-103 9.02291616875e-103 1.03014545261e-102 4.95822826848e-103 7.57870030089e-103 9.53934217377e-103 9.62930764444e-103 1.71430240506e-102 8.57869614156e-103 7.68007843335e-103 1.09110580987e-102 5.07815121899e-103 1.69081381547e-102 9.58958695927e-103
bed 1.71849644678e-102 7.59648868184e-103 3.61245722272e-103 9.1932075539e-103 0.00933899178275 8.51250444103e-103 7.26194414713e-103 9.02291616875e-103 1.03014545261e-102 4.95822826848e-103 7.57870030089e-103 9.53934217377e-103 9.62930764444e-103 1.71430240506e-102 8.57869614156e-103 7.68007843335e-103 1.09110580987e-102 3.75217705913e-71 1.69081381547e-102 0.00958958695927
been 1.71849644678e-102 7.08816118235e-100 3.61245722272e-103 9.1932075539e-103 9.33899178275e-103 8.51250444103e-103 7.26194414713e-103 9.02291616875e-103 1.03014545261e-102 4.95822826848e-103 7.57870030089e-103 9.53934217377e-103 9.62930764444e-103 1.71430240506e-102 8.57869614156e-103 7.68007843335e-103 1.09110580987e-102 0.00507815121899 1.69081381547e-102 0.00958958695927
befits 1.71849644678e-102 7.59648868184e-103 3.61245722272e-103 9.1932075539e-103 9.33899178275e-103 8.51250444103e-103 7.26194414713e-103 9.02291616875e-103 1.03014545261e-102 4.95822826848e-103 7.57870030089e-103 9.53934217377e-103 9.62930764444e-103 1.71430240506e-102 8.57869614156e-103 7.68007843335e-103 1.09110580987e-102 0.00507815121899 1.69081381547e-102 9.58958695927e-103
before 1.71849644678e-102 7.59648868184e-103 0.00361245722272 9.1932075539e-103 9.33899178275e-103 0.00851250444103 7.26194414713e-103 9.02291616875e-103 1.03014545261e-102 4.95822826848e-103 7.57870030089e-103 9.53934217377e-103 9.62930764444e-103 1.71430240506e-102 8.57869614156e-103 7.68007843335e-103 1.09110580987e-102 0.00507815121899 1.69081381547e-102 9.58958695927e-103
befriends 1.71849644678e-102 7.59648868184e-103 3.61245722272e-103 0.0091932075539 9.33899178275e-103 8.51250444103e-103 7.26194414713e-103 9.02291616875e-103 1.03014545261e-102 4.95822826848e-103 7.57870030089e-103 9.53934217377e-103 9.62930764444e-103 1.71430240506e-102 8.57869614156e-103 7.68007843335e-103 1.09110580987e-102 5.07815121899e-103 1.69081381547e-102 9.58958695927e-103
