 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19
among 7.55210426204e-103 1.54543585545e-102 1.41727675376e-102 1.43829829863e-102 8.54412882309e-103 2.24112450701e-50 4.35729442881e-103 1.25674310487e-102 6.22011571947e-103 1.92916127016e-102 7.19647058285e-103 9.099888789e-103 8.72189728212e-66 5.41512659209e-103 8.2838945963e-103 1.9894760918e-102 6.60481940446e-103 1.19239802767e-102 8.37830852055e-103 0.0109388879542
an 7.55210426204e-103 1.54543585545e-102 2.28916748265e-93 1.15389766588e-102 8.54412882309e-103 4.48324933051e-103 4.35729442881e-103 1.27512273062e-102 1.34045862557e-77 1.92916127016e-102 0.00719647058285 9.099888789e-103 7.4430998975e-103 5.41512659209e-103 8.2838945963e-103 1.9894760918e-102 6.60481940446e-103 1.19239802767e-102 8.37830852055e-103 1.09388879542e-102
and 7.55218393607e-103 0.0627404208441 2.60070261054e-89 0.0827449927003 0.00854412882309 4.48385330345e-103 4.35729442881e-103 1.25674310511e-102 6.22282802672e-103 2.62722480559e-55 7.19664058645e-103 8.37638139412e-74 1.71871401525e-10 0.266032253384 8.2838945963e-103 3.04894864899e-102 0.11410368388 1.19455204239e-102 0.0533357028339 4.99876990243e-92
angel 7.55210426204e-103 1.54543585545e-102 1.41727675376e-102 1.15389766588e-102 8.54412882309e-103 4.48324932163e-103 4.35729442881e-103 1.25674310487e-102 6.22011571947e-103 1.92916127016e-102 7.19647058285e-103 0.009099888789 7.4430998975e-103 5.41512659209e-103 8.2838945963e-103 4.59324216817e-95 6.70787528818e-103 1.19239802767e-102 1.84389922535e-29 2.18000148314e-37
anger 7.55210426204e-103 4.11759885705e-47 1.41727675376e-102 1.15389766588e-102 8.54412882309e-103 4.48324932163e-103 4.35729442881e-103 1.25674310487e-102 6.22011571947e-103 1.92916127016e-102 7.19647058285e-103 9.099888789e-103 0.0074430998975 5.41512659209e-103 8.2838945963e-103 1.9894760918e-102 6.60481940446e-103 1.19239802767e-102 8.37830852055e-103 1.09388879542e-102
another 7.55210426204e-103 1.54543585545e-102 1.41727675376e-102 1.15389766588e-102 1.66855446324e-94 4.48324932163e-103 4.35729442881e-103 1.25674310487e-102 0.00622011571947 1.92916127016e-102 7.19647058285e-103 9.099888789e-103 7.4430998975e-103 5.41512659209e-103 8.2838945963e-103 1.9894760918e-102 6.60481940446e-103 1.19239802767e-102 8.37830852055e-103 1.09388879542e-102
anothers 7.55210426204e-103 1.58787431447e-102 1.41727675376e-102 1.15389766588e-102 8.54412882309e-103 4.48324932163e-103 4.35729442881e-103 1.25674310487e-102 6.22011571947e-103 0.0192916127016 7.19647058285e-103 9.099888789e-103 7.4430998975e-103 5.41512659209e-103 8.2838945963e-103 1.9894760918e-102 6.60481940446e-103 1.19239802767e-102 8.57702216013e-103 1.09388879542e-102
answer 0.00755210426204 1.54543585545e-102 1.41727675376e-102 1.15389766588e-102 8.54412882309e-103 4.48324932163e-103 4.35729442881e-103 1.25674310487e-102 6.22011571947e-103 2.04332516985e-102 7.19647058285e-103 9.099888789e-103 7.4430998975e-103 2.62942149798e-72 8.2838945963e-103 1.9894760918e-102 6.60481940446e-103 1.19239802767e-102 8.37830852055e-103 1.09388879542e-102
antique 7.55210426204e-103 1.54543585545e-102 1.41727675376e-102 1.15389766588e-102 0.0170882576462 4.48324932163e-103 4.35729442881e-103 1.25674310487e-102 6.22130485875e-103 1.92916127016e-102 7.19647058285e-103 9.099888789e-103 7.4430998975e-103 5.41512659209e-103 8.2838945963e-103 1.9894760918e-102 6.60481940446e-103 1.19239802767e-102 8.37830852055e-103 1.09388879542e-102
antiquity 7.55210426204e-103 1.54543585545e-102 1.41727675376e-102 1.15389766588e-102 8.54412882309e-103 4.48324932163e-103 0.00435729442881 1.25674310487e-102 6.22011571947e-103 1.92916127016e-102 7.19647058285e-103 9.099888789e-103 7.4430998975e-103 5.41512659209e-103 0.0082838945963 1.9894760918e-102 6.60481940446e-103 1.21353382899e-102 8.37830852055e-103 1.09388879542e-102
